open,close,low,high,avgGas,timestamp
14.21,17.23,12.0,21.72,100839.20118833332,2022-10-24T20:00:26.972Z
15.76,15.23,11.53,19.34,114441.12708000003,2022-10-24T21:00:28.446Z
13.12,14.91,11.0,17.95,147739.14678166667,2022-10-24T22:00:29.898Z
11.54,13.49,10.0,15.38,122232.207155,2022-10-24T23:00:31.490Z
11.96,13.24,10.0,20.73,119748.67932833334,2022-10-25T00:00:33.232Z
12.76,36.0,10.0,36.0,111291.92430333328,2022-10-25T01:00:34.594Z
14.51,14.38,10.0,17.2,121285.82808666668,2022-10-25T02:00:36.183Z
12.15,15.83,10.58,17.31,111925.82312931032,2022-10-25T03:00:37.520Z
12.72,12.9,10.0,20.26,128987.22050500002,2022-10-25T04:00:38.705Z
11.91,12.61,10.0,14.77,133011.42508833337,2022-10-25T05:00:39.982Z
11.0,13.16,10.02,14.45,121452.53176166664,2022-10-25T06:00:41.466Z
11.22,12.36,10.0,13.5,126373.863625,2022-10-25T07:00:42.936Z
11.26,12.19,10.0,17.58,115367.53317166668,2022-10-25T08:00:44.462Z
11.0,12.72,9.0,13.59,128694.26682333332,2022-10-25T09:00:45.920Z
11.16,10.58,9.23,14.92,105196.59018666668,2022-10-25T10:00:47.211Z
10.59,12.79,9.06,13.03,109609.09368333333,2022-10-25T11:00:48.401Z
12.32,13.13,9.5,16.35,97082.38969333336,2022-10-25T12:00:49.664Z
38.73,13.69,11.54,51.76,103767.68303499998,2022-10-25T13:00:50.981Z
19.88,43.29,17.24,125.34,93750.29813793102,2022-10-25T14:00:52.356Z
35.76,20.57,19.95,40.92,96671.4815857143,2022-10-25T15:01:13.327Z
25.08,31.27,17.2,36.08,97231.40855454546,2022-10-25T16:00:18.833Z
40.86,45.45,24.15,131.8,93132.81114333333,2022-10-25T17:00:46.842Z
37.41,40.75,26.4,55.82,96727.48698499998,2022-10-25T18:00:48.557Z
31.73,46.3,28.01,51.07,95952.37916833334,2022-10-25T19:00:50.245Z
23.0,36.4,20.62,56.02,100039.98351333333,2022-10-25T20:00:51.797Z
19.28,24.27,14.02,33.14,102654.9660466666,2022-10-25T21:00:53.320Z
15.5,18.57,13.0,121.96,105314.33146499998,2022-10-25T22:00:54.925Z
14.98,17.02,12.22,21.74,111199.52789333332,2022-10-25T23:00:56.565Z
11.38,21.32,9.09,21.65,104804.98867833332,2022-10-26T00:00:58.044Z
15.32,13.27,9.35,20.0,117609.50475932204,2022-10-26T01:00:59.360Z
12.33,14.97,10.0,24.5,182673.25489500005,2022-10-26T02:00:01.573Z
12.56,13.56,9.54,15.09,111259.738595,2022-10-26T03:00:02.952Z
11.9,10.8,9.13,16.06,124991.97187413796,2022-10-26T04:00:04.307Z
11.69,9.88,8.21,13.15,124467.55062333331,2022-10-26T05:00:26.482Z
8.77,11.73,8.77,13.11,99595.72427999998,2022-10-26T06:00:27.717Z
13.4,8.56,8.5,17.18,108329.77453666663,2022-10-26T07:00:29.108Z
15.82,10.8,10.0,27.45,115004.269945,2022-10-26T08:00:30.591Z
10.95,14.38,10.0,17.22,110765.30380166668,2022-10-26T09:00:31.980Z
11.23,11.21,8.56,14.72,105778.04752333333,2022-10-26T10:00:33.316Z
10.55,9.82,8.5,19.22,113412.98864833334,2022-10-26T11:00:34.860Z
13.17,9.98,9.98,19.23,93754.15265833332,2022-10-26T12:00:36.167Z
24.57,13.81,12.55,32.88,93535.34460666664,2022-10-26T13:00:37.898Z
37.59,28.48,24.18,54.98,89370.59307499998,2022-10-26T14:00:39.726Z
26.72,90.81,25.0,201.02,86859.34250333333,2022-10-26T15:00:41.236Z
21.03,24.97,17.21,30.5,94244.09796833334,2022-10-26T16:00:42.845Z
19.79,26.0,19.01,41.89,97422.48051000004,2022-10-26T17:00:44.566Z
25.65,23.03,15.0,44.2,93583.731215,2022-10-26T18:00:45.913Z
22.61,28.59,15.0,33.65,102846.90684499998,2022-10-26T19:00:47.268Z
15.0,32.62,15.0,34.99,100107.88853833333,2022-10-26T20:00:49.176Z
14.79,19.98,13.0,81.19,100881.47468333336,2022-10-26T21:00:50.874Z
12.84,16.82,11.0,20.59,101986.31702166668,2022-10-26T22:00:52.519Z
11.1,17.29,9.59,54.27,103135.90980333331,2022-10-26T23:00:54.067Z
9.87,12.58,9.0,14.62,108246.3967816667,2022-10-27T00:00:55.829Z
12.03,13.71,9.0,14.9,107589.40054166668,2022-10-27T01:00:57.815Z
12.0377,12.1,8.0,13.71,114195.4964509091,2022-10-27T02:00:59.878Z
10.8893,12.0572,8.0,16.2661,117998.5829736842,2022-10-27T03:00:38.763Z
9.1415,8.6834,7.975,12.6531,120357.37308833336,2022-10-27T04:00:22.112Z
11.4677,9.889,7.1,12.2662,140926.26492000002,2022-10-27T05:00:23.699Z
8.5,10.6069,7.9067,12.6646,131953.05022,2022-10-27T06:00:25.193Z
18.5513,9.4115,8.8721,26.0125,103837.01277666666,2022-10-27T07:00:26.909Z
11.2298,17.4475,10.0,25.1525,118981.92841833332,2022-10-27T08:00:28.479Z
19.1585,11.958,8.3655,28.2805,112451.51289,2022-10-27T09:00:29.848Z
15.4357,17.4028,11.4906,19.5881,107622.52744,2022-10-27T10:00:32.007Z
10.52,16.5705,8.7564,20.0214,104095.57319833334,2022-10-27T11:00:33.559Z
12.6887,12.0453,9.6417,22.6865,110990.182595,2022-10-27T12:00:34.916Z
18.9441,12.9543,12.0,30.0,99581.68123333334,2022-10-27T13:00:36.213Z
21.0674,20.7829,15.0,26.6079,91711.19904333333,2022-10-27T14:00:37.651Z
16.9171,18.8977,16.0,27.3355,90208.64342499996,2022-10-27T15:00:39.292Z
18.6613,20.8142,15.7445,23.1681,97062.2046,2022-10-27T16:00:40.789Z
33.6715,20.3881,11.9417,38.1848,89595.74665666666,2022-10-27T17:00:42.327Z
36.9793,31.7009,16.9707,39.0065,87331.14787833336,2022-10-27T18:00:43.917Z
26.4388,36.7791,18.0208,37.8267,90231.70391999996,2022-10-27T19:00:45.498Z
17.6628,27.5103,14.45,41.0062,91125.59983833336,2022-10-27T20:00:47.284Z
12.8559,18.2555,11.0,18.4928,98302.43005166664,2022-10-27T21:00:48.778Z
14.1609,11.9981,11.2931,23.1893,99931.33839333332,2022-10-27T22:00:50.261Z
11.9728,14.4775,9.0,25.7453,106937.20814,2022-10-27T23:00:51.857Z
11.3,11.1083,8.6912,14.5955,112489.77458166664,2022-10-28T00:00:53.256Z
10.907,11.4,8.1199,14.5564,109202.8521666667,2022-10-28T01:00:54.682Z
17.7779,11.7426,8.9587,35.9396,115770.45002833336,2022-10-28T02:00:56.203Z
13.6847,18.4783,9.7845,18.4783,108597.54473157894,2022-10-28T03:00:57.711Z
9.0,13.2296,8.813,16.1639,102387.85012881354,2022-10-28T04:00:32.264Z
9.6443,10.1223,7.9,13.7382,120446.95233833336,2022-10-28T05:00:33.735Z
10.7077,9.1004,8.0,13.4888,102582.480525,2022-10-28T06:00:34.966Z
12.5584,10.9737,7.8763,13.6829,114151.15371666668,2022-10-28T07:00:36.266Z
9.8403,13.2145,8.0,13.2145,105042.89681166668,2022-10-28T08:00:37.485Z
16.6918,10.1028,8.1718,33.072,103859.27346999996,2022-10-28T09:00:39.112Z
9.9973,15.9376,8.0,19.5478,115776.07345333332,2022-10-28T10:00:40.564Z
9.5998,10.782,7.5433,12.2618,136690.24211000002,2022-10-28T11:00:41.853Z
11.4014,11.0616,8.9525,18.5662,109312.07492999996,2022-10-28T12:00:43.258Z
16.4981,11.6114,10.2915,25.1886,100347.94018833332,2022-10-28T13:00:44.678Z
16.6831,18.8213,13.83,28.4898,93880.16562833334,2022-10-28T14:00:46.093Z
22.2946,15.7939,14.5918,33.1656,95732.36284333334,2022-10-28T15:00:47.678Z
28.8076,26.322,20.2429,92.3343,92425.34896666669,2022-10-28T16:00:49.281Z
29.0843,34.1611,23.6693,70.6302,113955.09155166669,2022-10-28T17:00:50.767Z
22.1767,28.4366,17.4479,28.8015,107657.766635,2022-10-28T18:00:52.391Z
15.8461,18.1662,14.0,71.3869,110067.01799999998,2022-10-28T19:00:53.819Z
19.1586,28.7155,15.4248,71.3869,106426.74558333332,2022-10-28T20:00:55.077Z
21.6826,20.241,15.3767,35.5656,111602.68844333327,2022-10-28T21:00:56.457Z
12.6889,23.5812,10.0,38.3801,108238.21553,2022-10-28T22:00:58.244Z
9.4484,11.522,8.0,48.7834,110526.64327288137,2022-10-28T23:00:59.877Z
9.913,9.5409,8.0,16.8096,124136.86667,2022-10-29T00:00:02.797Z
8.5029,11.5767,7.7227,12.1863,124932.34191833336,2022-10-29T01:00:05.688Z
9.096,9.6241,7.3286,12.0116,129707.85172999998,2022-10-29T02:00:07.032Z
9.7528,9.1447,7.0,11.8966,125027.22761896548,2022-10-29T03:00:21.039Z
9.3439,9.0904,7.54,16.0818,162043.9863266667,2022-10-29T04:00:52.582Z
8.4146,8.9522,7.1,11.7546,139788.46289333334,2022-10-29T05:00:54.347Z
8.8657,9.0,7.0,10.528,125023.75769333332,2022-10-29T06:00:55.586Z
10.7954,9.1103,7.0,12.444,129494.08614833334,2022-10-29T07:00:56.878Z
11.5526,12.3742,9.0,18.617,112344.79685833336,2022-10-29T08:00:58.017Z
8.5098,12.452,7.9986,13.0962,105536.13893220336,2022-10-29T09:00:59.559Z
8.1,9.1989,7.816,20.0,114251.31013166669,2022-10-29T10:00:02.020Z
11.7193,11.573,9.0,35.8804,110962.35692166664,2022-10-29T11:00:03.684Z
30.0637,12.0314,7.5822,35.2791,104784.77418500005,2022-10-29T12:00:05.285Z
9.7322,42.9526,8.0,67.0259,96397.23959833334,2022-10-29T13:00:06.765Z
12.6729,10.4333,9.9938,32.1623,97373.50952500002,2022-10-29T14:00:08.154Z
19.3675,10.4061,9.0,20.5501,102511.28238333334,2022-10-29T15:00:09.974Z
20.8045,17.0,16.4435,29.4533,98784.27717499998,2022-10-29T16:00:11.655Z
49.3515,19.828,14.6251,54.9474,101228.66709333337,2022-10-29T17:00:13.440Z
13.3509,43.3006,9.981,52.8664,98023.34913333334,2022-10-29T18:00:14.952Z
11.0935,14.1022,9.0,20.5794,102508.16896333332,2022-10-29T19:00:16.580Z
11.2878,10.8517,9.0,24.7012,97698.58677500002,2022-10-29T20:00:18.331Z
9.6114,10.4847,8.35,34.7631,109989.48566666667,2022-10-29T21:00:19.969Z
9.2177,9.669,7.0,12.7516,106385.71330333334,2022-10-29T22:00:21.658Z
9.4684,10.2231,6.394,11.2032,123718.881225,2022-10-29T23:00:23.517Z
8.2296,9.8726,7.388,11.7018,135808.7877566667,2022-10-30T00:00:26.173Z
9.0021,9.267,6.5,10.8482,119792.83480500002,2022-10-30T01:00:27.770Z
7.11,7.2,6.603,10.825,110949.92880166664,2022-10-30T02:00:29.321Z
7.8956,18.0772,6.507,50.803,106797.37165714284,2022-10-30T03:00:30.703Z
7.5842,7.9557,6.1067,13.4505,148262.34164833324,2022-10-30T04:00:43.420Z
8.3082,8.0008,6.31,23.4768,140897.50211833333,2022-10-30T05:00:44.827Z
10.8608,7.9446,5.9836,10.8608,137836.25070500004,2022-10-30T06:00:45.952Z
9.8227,8.3004,5.68,11.5766,163094.58294500003,2022-10-30T07:00:47.291Z
8.3886,9.0452,6.1729,14.4856,128214.42586166666,2022-10-30T08:00:48.439Z
7.6633,7.5816,5.27,10.5021,139620.40306500002,2022-10-30T09:00:49.598Z
5.3728,7.9649,5.1,11.2978,136017.92795333333,2022-10-30T10:00:50.666Z
8.9313,6.6885,5.4047,9.4152,123153.00259666669,2022-10-30T11:00:52.023Z
8.8272,9.1766,7.0,10.8251,102802.61179166668,2022-10-30T12:00:53.378Z
7.0,13.2342,7.0,30.5051,95662.399565,2022-10-30T13:00:54.620Z
9.7724,10.11,7.0,16.0856,97084.69027666668,2022-10-30T14:00:56.037Z
9.2854,11.2221,7.0,11.5816,98154.641465,2022-10-30T15:00:57.387Z
12.9806,9.6761,6.3,16.3152,100347.19446949151,2022-10-30T16:00:58.772Z
8.0,13.3858,5.1,19.5844,91685.78502166666,2022-10-30T17:00:00.184Z
8.7553,9.173,6.9592,12.8612,104159.01051666668,2022-10-30T18:00:02.339Z
7.4538,8.9739,5.5,13.2393,98797.18798333334,2022-10-30T19:00:03.936Z
8.3208,7.6763,5.6235,18.9887,102766.425885,2022-10-30T20:00:05.351Z
8.2349,8.4403,6.0831,10.8725,102999.72185166668,2022-10-30T21:00:06.993Z
5.6774,7.4588,5.2155,17.0177,109660.80707,2022-10-30T22:00:08.691Z
10.2969,6.863,5.0,10.8148,130040.54554499996,2022-10-30T23:00:10.129Z
7.0,8.6869,6.0975,39.322,118687.68942000004,2022-10-31T00:00:11.385Z
8.2246,8.0645,5.0,10.3157,122530.33096333338,2022-10-31T01:00:12.740Z
6.5133,8.8758,6.0,12.7365,136103.10093166668,2022-10-31T02:00:14.008Z
9.3186,7.0935,5.7631,18.095,125027.4664526316,2022-10-31T03:01:00.447Z
7.9176,8.9751,6.0,14.4046,132088.2758233334,2022-10-31T04:00:22.352Z
6.4338,6.9008,5.0,10.966,144141.72264,2022-10-31T05:00:23.624Z
7.0,7.0687,5.0,9.75,162186.60365166672,2022-10-31T06:00:24.835Z
6.2648,7.3913,5.0,9.1794,105651.67789,2022-10-31T07:00:26.162Z
8.05,5.7824,5.0,8.5722,104173.83306333335,2022-10-31T08:00:27.339Z
11.8409,7.62,6.6667,21.283,96190.93390166666,2022-10-31T09:00:28.684Z
7.9071,10.8534,7.0602,15.4144,94939.71804000002,2022-10-31T10:00:30.263Z
15.9162,8.0891,7.4114,70.6564,154001.82345333337,2022-10-31T11:00:31.651Z
17.1843,19.2203,14.4522,54.1618,108191.4472733333,2022-10-31T12:00:33.086Z
27.9704,20.2851,17.8528,141.286,103298.66468833336,2022-10-31T13:00:34.306Z
36.9025,40.2602,22.316,68.7077,90248.83714499998,2022-10-31T14:00:35.866Z
27.21,31.8337,18.0,171.8053,84229.71043833335,2022-10-31T15:00:37.448Z
19.3613,28.759,17.4153,30.2264,86684.25420166667,2022-10-31T16:00:38.897Z
78.3895,22.3034,19.0033,131.9241,119630.13354333329,2022-10-31T17:00:40.427Z
27.6248,71.1687,21.1,79.9697,108634.95781166668,2022-10-31T18:00:42.213Z
29.6942,29.9213,16.2144,37.8404,105069.01534333332,2022-10-31T19:00:43.769Z
29.7762,28.557,22.0,38.0,97913.96038,2022-10-31T20:00:45.308Z
19.1717,29.5053,15.1081,110.1903,104855.5049883333,2022-10-31T21:00:47.032Z
14.7831,19.1677,12.5,22.2755,101556.536235,2022-10-31T22:00:48.755Z
24.0453,17.0332,12.0,41.6738,100027.51133833337,2022-10-31T23:00:50.264Z
14.9651,21.8712,10.0,23.7975,110115.76609166664,2022-11-01T00:00:51.757Z
10.0,22.4319,9.0,27.8458,122763.7991716667,2022-11-01T01:00:53.627Z
11.8666,11.0,8.35,12.5079,100404.91083333334,2022-11-01T02:00:55.298Z
10.7836,10.01,9.0,15.2781,107419.12825818176,2022-11-01T03:00:56.932Z
11.9776,12.019,10.0989,21.5778,111418.62535000005,2022-11-01T04:00:39.094Z
9.0314,13.9654,7.3386,15.6845,116821.50015666668,2022-11-01T05:00:40.608Z
13.2,9.8919,7.8719,13.3345,131768.57387833332,2022-11-01T06:00:42.096Z
11.3036,11.9122,7.0,12.3278,116922.80926333334,2022-11-01T07:00:43.689Z
10.0884,10.1275,7.5838,11.4633,133296.7047733334,2022-11-01T08:00:45.083Z
9.0212,9.6336,7.4009,12.3724,105102.56888999998,2022-11-01T09:00:46.680Z
9.525,10.3164,7.2633,19.8353,109139.37661500002,2022-11-01T10:00:48.073Z
12.1279,10.0476,7.4613,12.6047,100181.43814500002,2022-11-01T11:00:49.559Z
12.9119,12.2095,9.316,27.921,99812.00471833332,2022-11-01T12:00:51.064Z
16.4137,12.8278,9.3506,18.9311,101331.57234666673,2022-11-01T13:00:52.594Z
26.0351,19.5871,15.1839,41.5428,113006.50773666664,2022-11-01T14:00:54.188Z
20.0209,32.661,18.0001,101.6949,98437.87201333334,2022-11-01T15:00:55.937Z
17.0121,27.0832,13.5135,29.1052,92025.97023,2022-11-01T16:00:57.500Z
16.7784,23.5617,15.3877,31.7933,99719.92092203394,2022-11-01T17:00:59.325Z
16.2906,15.0421,11.333,21.0231,101451.49444833334,2022-11-01T18:00:01.740Z
13.8857,15.0789,12.7726,19.15,108304.70570333333,2022-11-01T19:00:03.760Z
25.6835,12.9497,10.0,28.4863,103009.04958666668,2022-11-01T20:00:05.792Z
12.2385,26.5868,10.0,28.981,105074.93091333332,2022-11-01T21:00:07.336Z
9.0956,13.3308,8.11,14.7955,112729.840135,2022-11-01T22:00:08.817Z
10.0544,10.5839,8.0,14.0755,121989.47298666666,2022-11-01T23:00:10.371Z
11.1294,10.1034,9.0,15.4178,133699.97350999998,2022-11-02T00:00:11.853Z
13.0766,10.4967,9.0,13.9879,130129.71663999996,2022-11-02T01:00:13.474Z
11.6962,11.7805,10.0,18.2261,117484.08480833335,2022-11-02T02:00:14.876Z
12.9415,12.2182,10.0,17.2488,122660.10541052636,2022-11-02T03:00:23.081Z
9.7775,13.2018,8.4271,14.5142,141545.56234166663,2022-11-02T04:00:26.002Z
10.599,10.2817,8.05,14.0265,134594.6806,2022-11-02T05:00:28.468Z
8.9021,10.8911,8.0,12.6641,140396.67980333336,2022-11-02T06:00:29.847Z
9.6229,9.7112,7.9982,14.8691,125677.89265333331,2022-11-02T07:00:31.595Z
11.1641,10.8476,8.8994,13.5937,133017.08922833332,2022-11-02T08:00:32.837Z
11.2637,12.7779,8.8951,13.4621,120376.29839000004,2022-11-02T09:00:34.451Z
10.9845,11.1301,8.3181,17.3116,118036.64382666668,2022-11-02T10:00:35.915Z
10.668,10.7393,9.0,12.5325,127139.03833333334,2022-11-02T11:00:37.638Z
9.5009,12.596,8.5,13.4467,128789.94518166666,2022-11-02T12:00:39.054Z
10.0274,11.165,8.9338,16.2123,109152.80355333336,2022-11-02T13:00:40.479Z
12.7422,11.255,9.1657,16.9338,99342.47794333336,2022-11-02T14:00:41.854Z
11.7275,14.9136,10.0,21.4919,99907.63510666668,2022-11-02T15:00:43.432Z
25.7852,72.5328,12.8442,100.0,89530.57315666667,2022-11-02T16:00:45.029Z
21.0205,25.8485,16.5178,32.8226,93927.27203,2022-11-02T17:00:46.781Z
35.8647,35.7,21.5511,58.3206,98105.10653999998,2022-11-02T18:00:48.341Z
27.9116,31.4291,18.195,52.9256,107565.93630833332,2022-11-02T19:00:50.408Z
17.1046,26.5249,15.0506,28.7598,102538.11582333333,2022-11-02T20:00:52.025Z
19.4823,18.8453,15.1327,25.433,104816.6506,2022-11-02T21:00:53.735Z
17.4749,19.3059,12.6308,22.2596,135655.63348999998,2022-11-02T22:00:55.219Z
17.7292,15.7887,12.01,19.558,145421.0687433333,2022-11-02T23:00:57.043Z
13.1949,18.8858,12.0,20.1676,166676.60303500004,2022-11-03T00:00:58.475Z
18.9151,17.205,12.0,18.9151,129930.308779661,2022-11-03T01:00:59.777Z
14.5535,16.0912,12.1875,18.3496,130826.20246000004,2022-11-03T02:00:01.841Z
15.7163,14.4695,13.2591,18.2947,120135.6549614035,2022-11-03T03:00:03.436Z
15.8278,15.467,11.5,17.2478,159410.65338999993,2022-11-03T04:00:10.142Z
13.0,14.45,11.6284,16.7883,184705.62852833333,2022-11-03T05:00:12.010Z
14.1649,13.1972,11.8845,17.7212,157120.45328166665,2022-11-03T06:00:13.405Z
22.2868,14.3163,12.0,24.963,98100.42641166665,2022-11-03T07:00:15.030Z
31.4926,21.3284,19.9278,39.3448,76253.73374166666,2022-11-03T08:00:16.845Z
23.3184,32.5007,20.8104,33.9828,92759.94426166666,2022-11-03T09:00:18.484Z
15.657,23.6462,14.7413,27.5791,88945.10994666668,2022-11-03T10:00:20.586Z
15.6873,14.9338,13.0,20.6186,121404.94338166666,2022-11-03T11:00:22.971Z
15.6516,16.6686,13.2718,18.2223,114508.7595483333,2022-11-03T12:00:25.129Z
17.3626,17.1429,13.5604,21.7082,112572.82765,2022-11-03T13:00:27.185Z
20.5728,16.6641,14.8838,31.9623,88747.33533500003,2022-11-03T14:00:29.326Z
24.8437,22.7972,17.999,28.9943,89726.79976499997,2022-11-03T15:00:31.396Z
23.0661,5230.0,21.5951,5230.0,84853.34961666672,2022-11-03T16:00:33.742Z
24.8303,27.4509,21.1796,45.6878,99596.27958166663,2022-11-03T17:00:36.238Z
20.3482,26.809,15.9716,37.5892,101682.50904500004,2022-11-03T18:00:38.234Z
27.2068,20.1387,16.4567,36.0397,113793.18774999995,2022-11-03T19:00:40.386Z
17.7943,51.7977,15.0,56.4946,107728.01925409834,2022-11-03T20:00:42.750Z
16.4818,15.969,14.0,27.5025,108406.70762166665,2022-11-03T21:00:57.994Z
14.5624,20.8966,13.0,23.1115,111532.01213898306,2022-11-03T22:01:00.013Z
13.7747,15.8405,12.0,20.8119,122725.02564999997,2022-11-03T23:00:02.707Z
12.0,15.2389,12.0,17.0598,118050.15413050854,2022-11-04T00:00:05.481Z
13.377,15.021,11.6672,18.6724,115603.23057166672,2022-11-04T01:00:07.066Z
14.0851,12.8095,11.0,17.87,135804.34000166666,2022-11-04T02:00:08.990Z
16.4964,15.208,11.0,20.7169,148622.7893614035,2022-11-04T03:00:10.707Z
16.5,20.4043,13.2496,22.6449,185147.0142516667,2022-11-04T04:00:32.560Z
16.2031,16.3939,12.1,17.6408,185123.61710166663,2022-11-04T05:00:34.418Z
15.2286,17.7145,12.75,18.6942,182933.97599,2022-11-04T06:00:36.399Z
16.6451,14.5862,11.9981,19.0558,128348.8713566666,2022-11-04T07:00:38.144Z
14.8533,15.1366,11.5,19.0875,125287.41037000004,2022-11-04T08:00:39.824Z
14.5,13.7817,12.0,18.3698,129937.62272999996,2022-11-04T09:00:41.744Z
15.1223,15.25,11.9841,17.016,124379.89716833332,2022-11-04T10:00:43.425Z
12.6392,14.9963,10.8486,16.0869,115207.00475166668,2022-11-04T11:00:45.270Z
14.6148,14.4878,10.7272,19.7155,107972.02860500004,2022-11-04T12:00:46.832Z
30.6363,17.3825,16.4455,39.826,98601.69139333333,2022-11-04T13:00:49.042Z
30.7107,30.3249,25.7259,49.7279,92160.92580333336,2022-11-04T14:00:50.818Z
23.7877,34.396,20.3338,35.9627,122274.72159000004,2022-11-04T15:00:53.020Z
16.7028,29.717,15.0,39.5157,91442.90361666666,2022-11-04T16:00:55.441Z
26.687,20.5733,14.328,30.2529,98245.17139166663,2022-11-04T17:00:57.642Z
25.1829,26.6651,18.3516,32.4245,105718.72946949152,2022-11-04T18:00:59.721Z
20.2196,22.7173,16.2137,26.3619,107943.13647166666,2022-11-04T19:00:02.915Z
20.6002,18.6755,15.6475,28.5626,111095.23837166662,2022-11-04T20:00:05.164Z
16.3285,21.7132,13.0,28.606,130132.24838333334,2022-11-04T21:00:06.939Z
15.6756,15.202,11.1715,19.3989,123954.17505333333,2022-11-04T22:00:09.055Z
12.5435,12.5363,10.1,15.7195,117525.223075,2022-11-04T23:00:10.992Z
12.5518,12.1749,10.5476,18.1644,107917.31678833332,2022-11-05T00:00:12.723Z
14.73,13.8584,12.12,19.5072,130301.24840500003,2022-11-05T01:00:14.343Z
13.2874,13.8418,11.9832,16.5488,136184.94155333337,2022-11-05T02:00:16.558Z
15.9687,17.4841,11.8378,25.6716,134211.18291929824,2022-11-05T03:00:24.446Z
12.5616,17.0158,11.0,19.2332,147475.19039833333,2022-11-05T04:00:13.655Z
13.0,11.6225,10.0,16.6256,173574.49002666667,2022-11-05T05:00:15.437Z
11.7516,13.5858,10.0,15.2274,140718.7488483333,2022-11-05T06:00:17.102Z
12.0567,11.8209,10.0,15.2186,124634.47671666672,2022-11-05T07:00:18.645Z
11.6034,12.0793,10.0,15.2949,118709.52092,2022-11-05T08:00:19.866Z
12.8725,12.757,10.0,16.1284,127522.23107833337,2022-11-05T09:00:21.296Z
12.5682,12.0273,10.8,15.1026,144245.6373216667,2022-11-05T10:00:22.699Z
13.0937,12.3272,10.0,15.4815,118616.25232333332,2022-11-05T11:00:23.961Z
14.8093,13.0571,11.0,18.0815,118698.46267666663,2022-11-05T12:00:25.047Z
11.2895,13.4905,9.3904,15.7611,117131.44918833332,2022-11-05T13:00:26.148Z
15.1996,11.3005,10.0,16.7153,109019.86117833332,2022-11-05T14:00:27.376Z
12.3104,16.5643,10.0633,19.6429,106948.625445,2022-11-05T15:00:28.763Z
13.9646,11.8429,10.0,16.0295,107026.84408000002,2022-11-05T16:00:30.091Z
11.5214,13.6033,10.0,15.6887,111669.54155833328,2022-11-05T17:00:31.566Z
22.3419,11.8608,9.99,23.7436,119958.1029566667,2022-11-05T18:00:32.925Z
12.3954,19.0383,9.6439,20.8681,115321.28300166664,2022-11-05T19:00:34.109Z
12.6917,11.9769,10.0,14.6323,161729.33124333338,2022-11-05T20:00:35.514Z
13.5537,12.2854,9.44,14.207,140628.60800666662,2022-11-05T21:00:37.121Z
11.5404,12.5311,9.44,13.8674,142393.69385166667,2022-11-05T22:00:38.490Z
10.1709,10.9394,8.8578,13.806,145816.90521000003,2022-11-05T23:00:39.937Z
12.1763,10.9369,8.5445,12.7795,145137.59414499995,2022-11-06T00:00:41.417Z
12.2151,11.0576,8.9193,14.0701,167116.81411333333,2022-11-06T01:00:42.866Z
10.0,11.8617,8.5,13.0225,189059.76791999995,2022-11-06T02:00:44.336Z
21.7201,11.1743,8.5,21.7201,206734.9555722222,2022-11-06T03:00:45.617Z
10.3844,22.2149,8.6246,22.2149,159979.77314,2022-11-06T04:00:05.054Z
12.0662,12.1962,10.0,13.7511,184429.9662966666,2022-11-06T05:00:02.538Z
10.3454,11.3812,9.0,12.8348,173746.85290999996,2022-11-06T06:00:04.289Z
9.9339,11.0,8.8,13.3919,153319.64485666665,2022-11-06T07:00:05.772Z
9.01,10.8587,8.3,12.6189,137526.01189999998,2022-11-06T08:00:07.079Z
11.1354,10.9287,8.3,14.8033,189116.93333333344,2022-11-06T09:00:08.265Z
8.3,11.9398,8.3,13.5919,171090.59797166663,2022-11-06T10:00:09.415Z
10.9033,9.7664,8.3,13.8221,141124.86614333335,2022-11-06T11:00:10.873Z
10.7978,11.4194,8.3,31.1588,114658.18915000002,2022-11-06T12:00:12.113Z
11.0,10.8197,9.0,26.8586,110476.45849333335,2022-11-06T13:00:13.758Z
13.9544,15.2822,10.0,18.2349,101033.68942333329,2022-11-06T14:00:15.417Z
13.0722,12.862,10.6284,15.8029,100925.31636333332,2022-11-06T15:00:17.023Z
13.0828,13.4367,11.0,23.3042,98350.2384666667,2022-11-06T16:00:18.784Z
15.8497,13.0,10.5,21.5497,99727.88006833335,2022-11-06T17:00:20.731Z
13.8775,13.6956,10.88,21.7688,100203.575285,2022-11-06T18:00:22.460Z
13.2952,13.626,11.0,23.7871,99501.71119333332,2022-11-06T19:00:24.136Z
11.1452,13.1248,9.5,15.1486,121595.125725,2022-11-06T20:00:25.908Z
11.8227,12.1113,9.9492,13.9242,108644.69651166664,2022-11-06T21:00:27.945Z
11.5801,11.64,9.7304,13.6793,115552.44586833332,2022-11-06T22:00:29.989Z
11.5738,11.4737,10.0,22.569,103652.222025,2022-11-06T23:00:31.928Z
10.9559,14.8367,9.8208,16.3875,120312.159035,2022-11-07T00:00:33.952Z
